id,code,name,credits,prerequisites,note
EE3177,EE3177,Chuyên đề điện tử - viễn thông,3,EE3003(KN) EE3015(KN),
EE3005,EE3005,Đo lường công nghiệp,3,EE2035(KN),
EE3007,EE3007,Lý thuyết điều khiển nâng cao,3,EE2019(KN),
EE3017,EE3017,Đo lường và điều khiển bằng máy tính,3,EE1009(KN) EE2019(KN) EE2039(KN),
EE3029,EE3029,Thiết bị và hệ thống tự động,3,EE2033(KN),
EE3065,EE3065,Kỹ thuật robot,3,EE2019(KN),
EE3057,EE3057,Nhập môn điều khiển thông minh,3,EE2019(KN),
EE3063,EE3063,Trí tuệ nhân tạo trong điều khiển,3,EE2009(KN),
EE3067,EE3067,Hệ thống điều khiển nhúng,3,EE2039(KN),
EE3069,EE3069,PLC,3,EE2019(KN) EE2039(KN),
EE3071,EE3071,SCADA,3,EE2009(KN),
EE3075,EE3075,Thiết bị và hệ thống tự động thủy khí,3,EE2019(KN),
EE3077,EE3077,Thị giác máy,3,EE2009(KN),
EE3079,EE3079,Điện tử công suất ứng dụng,3,EE2021(KN),
EE3173,EE3173,Điều khiển chuyển động,3,EE2019(KN),
EE3175,EE3175,Mô hình và mô phỏng hệ thống công nghiệp,3,EE2019(KN),
EE4107,EE4107,Thực tập ngoài trường (KT Điện tử- Viễn thông & Kỹ thuật điều khiển và Tự động hóa),2,,
EE4119,EE4119,Đồ án 2 (KT Điện tử- Viễn thông & Kỹ thuật điều khiển và Tự động hóa),2,EE4107(SH),
EE4207,EE4207,Đồ án tốt nghiệp (KT Điện tử- Viễn thông & Kỹ thuật điều khiển và Tự động hóa),4,EE4107(TQ) EE4119(TQ),
