STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
2,IU3063,Công nghệ Khí nén,3,,
,,Pneumatic Technology,,,
3,IU4015,Công nghệ Thủy lực,3,,
,,Hydraulic Technology,,,
4,IU4017,Công nghệ lạnh và điều hòa,3,,
,,Air-Conditioning and Freezing Technology,,,
5,IU3103,Kỹ thuật Bảo trì Dự đoán,3,,
,,Predictive Maintenance,,,
6,IU3011,Kỹ thuật Lập trình PLC,3,,
,,PLC Technology and Programming,,,
7,IU3117,Công nghệ Điện trong công nghiệp,3,,
,,Electrical Technology,,,
8,IU3047,Đồ án 1,1,,
,,Project 1,,,
9,IU3101,Thực hành Hàn,1,,
,,Welding Pratice,,,
,,Tự chọn tự do (Free Electives) [TC],,,
,,Tốt nghiệp (Graduation) [BB],,,
1,IU4013,Đồ án Chuyên ngành,2,,
,,Project,,,
2,IU3325,Thực tập Ngoài trường,2,,
,,Internship,,,
3,IU4327,Đồ án Tốt nghiệp,4,IU3325(TQ),
,,Capstone Project,,,
,,Điều kiện tốt nghiệp (Graduation Condition) [BB],,,
,,Điều kiện tiếng Anh tốt nghiệp (English Requirement for Graduation) [BB],,,
,,Hoạt động sinh viên (Student Activities) [BB],,,
