STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
2.2,PE1035,Bóng chuyền (Học phần 2),0,,
,,Volleyball,,,
2.3,PE1037,Bóng bàn (Học phần 2),0,,
,,Table tennis,,,
2.4,PE1039,Bóng rổ (Học phần 2),0,,
,,Basketball,,,
2.5,PE1041,Cầu lông (Học phần 2),0,,
,,Badminton,,,
2.6,PE1043,Bơi (học Phần 2),0,,
,,Swimming,,,
2.7,PE1045,Aerobic (học Phần 2),0,,
,,Aerobic,,,
2.8,PE1049,Điền kinh (học phần 2),0,,
,,Athletics,,,
2.9,PE1051,Quần vợt (Học phần 2),0,,
,,Tennis,,,
2.10,PE1055,Cờ vua (học phần 2),0,,
,,Chess,,,
2.11,PE1059,Bowling (học phần 2),0,,
,,Bowling,,,
2.12,PE1063,Pickleball (học phần 2),0,,
,,Pickleball,,,
2.13,PE1009,Bóng đá (Học phần 1),0,,
,,Football,,,
2.14,PE1011,Bóng chuyền (Học phần 1),0,,
,,Volleyball,,,
2.15,PE1013,Bóng bàn (Học phần 1),0,,
,,Table tennis,,,
2.16,PE1015,Bóng rổ (Học phần 1),0,,
,,Basketball,,,
2.17,PE1017,Cầu lông (Học phần 1),0,,
,,Badminton,,,
2.18,PE1019,Bơi (học Phần 1),0,,
,,Swimming,,,
2.19,PE1021,Aerobic (học Phần 1),0,,
,,Aerobic,,,
2.20,PE1025,Điền kinh (Học phần 1),0,,
,,AThletics,,,
2.21,PE1027,Quần vợt (Học phần 1),0,,
,,Tennis,,,
2.22,PE1053,Cờ vua (Học phần 1),0,,
,,Chess,,,
2.23,PE1057,Bowling (học phần 1),0,,
,,Bowling,,,
2.24,PE1061,Pickleball (học phần 1),0,,
,,Pickleball,,,
,,Học kỳ 3 (Semester 3),17,,
,,Các học phần bắt buộc (Compulsory Courses),,,
1,SP1031,Triết học Mác - Lênin,3,,
,,Marxist - Leninist Philosophy,,,
2,CI2003,Cơ lưu chất,3,,
,,Fluid Mechanics,,,
3,IU2031,Phương pháp số và Kỹ thuật lập trình,3,,
,,Numerical Methods and Programming Techniques,,,
4,IU2035,Kỹ thuật Điện trong Bảo trì,3,,
,,Electrical Technology in Maintenance,,,
5,LA1007,Anh văn 3,2,LA1005(TQ),
,,English 3,,,
6,IU2001,Cơ học Vật liệu,3,,
,,Mechanics of Materials,,,
,,Học kỳ 4 (Semester 4),17,,
,,Các học phần bắt buộc (Compulsory Courses),,,
1,SP1033,Kinh tế Chính trị Mác - Lênin,2,SP1031(KN),
,,Marxist - Leninist Political Economy,,,
2,MT2013,Xác suất và Thống kê,4,MT1007(KN),
,,Probability and Statistics,,,
3,IU2011,Kỹ thuật Điện tử,3,,
,,Electronic Engineering,,,
4,ME2013,Nhiệt động lực học và Truyền nhiệt,3,,
,,Thermodynamics and Heat Transfer,,,
5,IU2043,Công nghệ Cơ khí 1,3,,
,,Mechanical Technology 1,,,
6,LA1009,Anh văn 4,2,LA1007(TQ),
,,English 4,,,
,,Học kỳ 5 (Semester 5),18,,
,,Các học phần bắt buộc (Compulsory Courses),,,
1,SP1035,Chủ nghĩa Xã hội Khoa học,2,SP1033(KN),
,,Scientific Socialism,,,
2,IU3061,Công nghệ Cơ khí 2,3,,
,,Mechanical Technology 2,,,
3,IU3115,Tổ chức Quản lý Bảo trì,3,,
,,Organization and Management of Maintenance,,,
4,IU3017,Kỹ thuật số,3,,
,,Digital System Technology,,,
5,IU3063,Công nghệ Khí nén,3,,
,,Pneumatic Technology,,,
6,IU3117,Công nghệ Điện trong công nghiệp,3,,
,,Electrical Technology,,,
7,IU3101,Thực hành Hàn,1,,
,,Welding Pratice,,,
,,Học kỳ 6 (Semester 6),16,,
,,Các học phần bắt buộc (Compulsory Courses),,,
1,SP1039,Lịch sử Đảng Cộng sản Việt Nam,2,SP1035(KN),
,,History of VieTNamese Communist Party,,,
2,IU2039,Thực tập Cơ khí,2,,
,,Mechanical Pratice,,,
3,IU3011,Kỹ thuật Lập trình PLC,3,,
,,PLC Technology and Programming,,,
4,IU4015,Công nghệ Thủy lực,3,,
,,Hydraulic Technology,,,
5,IU3103,Kỹ thuật Bảo trì Dự đoán,3,,
,,Predictive Maintenance,,,
6,IU3047,Đồ án 1,1,,
,,Project 1,,,
7,IU3325,Thực tập Ngoài trường,2,,
,,Internship,,,
,,Học kỳ 7 (Semester 7),16,,
,,Các học phần bắt buộc (Compulsory Courses),,,
1,SP1037,Tư tưởng Hồ Chí Minh,2,SP1039(KN),
,,Ho Chi Minh Ideology,,,
2,IU4017,Công nghệ lạnh và điều hòa,3,,
,,Air-Conditioning and Freezing Technology,,,
3,IU3105,An toàn và Môi trường trong Bảo trì,3,,
,,Safety and Environment in Maintenance,,,
4,IU4013,Đồ án Chuyên ngành,2,,
,,Project,,,
,,Các học phần tự chọn (Elective Courses),,,
1,,Quản lý cho kỹ sư,3,,
,,Management for engineers,,,
1.1,IM1031,Khởi nghiệp và đổi mới sáng tạo,3,,
,,Entrepreneurship and Innovation,,,
1.2,ME1019,Quản lý năng suất và chất lượng,3,,
,,Quality and Productivity Management,,,
1.3,IU4025,Chi phí Bảo trì,3,,
,,Maintenance Costs,,,
1.4,IU4027,Bảo trì Năng suất Toàn diện,3,,
,,Total Productive Maintenance (TPM),,,
1.5,ME2173,Các công nghệ 4.0 trong quản lý năng suất và chất lượng,3,,
,,Industry 4.0 technologies in quality and productivity Management,,,
2,,Tự chọn tự do,3,,
,,Free Electives,,,
,,Học kỳ 8 (Semester 8),15,,
,,Các học phần bắt buộc (Compulsory Courses),,,
1,SP1007,Pháp luật Việt Nam Đại cương,2,,
,,Introduction to VietNamese Law,,,
2,IU3091,Kỹ thuật Bôi trơn Công nghiệp,3,,
,,Industrial Tribology and Lubrication,,,
3,IU4327,Đồ án Tốt nghiệp,4,IU3325(TQ),
,,Capstone Project,,,
,,Các học phần tự chọn (Elective Courses),,,
1,,Tự chọn tự do,6,,
,,Free Electives,,,
