id,code,name,credits,prerequisites,note
EE3091,EE3091,Vật liệu kỹ thuật điện,3,EE2003(KN),
EE3093,EE3093,Vận hành và điều khiển hệ thống điện,3,EE3013(KN),
EE3095,EE3095,Ổn định hệ thống điện,3,EE3013(KN),
EE3099,EE3099,Kỹ thuật chiếu sáng,3,EE2017(KN),
EE3101,EE3101,Kỹ thuật tiết kiệm và sử dụng hiệu quả điện năng,3,EE2021(KN) EE3001(KN),
EE3131,EE3131,Hệ thống năng lượng xanh,3,EE2017(KN) EE2021(KN),
EE3133,EE3133,Thiết bị điện trong phân phối điện,3,EE2033(KN),
EE3135,EE3135,Kỹ thuật nhiệt lạnh,3,EE2017(KN) PH1003(KN),
EE3139,EE3139,Cảm biến và đo lường,3,EE2017(KN),
EE3143,EE3143,Điều khiển và ứng dụng các bộ biến đổi công suất,3,EE2021(KN),
EE3145,EE3145,Kỹ thuật ra quyết định,3,EE3001(KN) EE3013(KN),
EE3171,EE3171,IoT trong công nghiệp và dân dụng,3,EE2017(KN) EE2039(KN),
EE3179,EE3179,Truyền động điện,3,EE2021(KN) EE3009(KN),
EE4109,EE4109,Thực tập ngoài trường (KT Điều khiển và Tự động hóa & Kỹ thuật điện),2,,
EE4121,EE4121,Đồ án 2 (KT Điều khiển và Tự động hóa & Kỹ thuật điện),2,EE4109(SH),
EE4209,EE4209,Đồ án tốt nghiệp (KT Điều khiển và Tự động hóa & Kỹ thuật điện),4,EE4109(TQ) EE4121(TQ),
