id,code,name,credits,prerequisites,note
EE3171,EE3171,IoT trong công nghiệp và dân dụng,3,EE2017(KN) EE2039(KN),
EE3179,EE3179,Truyền động điện,3,EE2021(KN) EE3009(KN),
EE3003,EE3003,Thiết kế hệ thống nhúng,3,EE2039(KN),
EE3011,EE3011,Mạch điện tử thông tin,3,EE2035(TQ),
EE3015,EE3015,Kỹ thuật hệ thống viễn thông,3,EE2005(KN),
EE3025,EE3025,Kỹ thuật siêu cao tần,3,EE2003(KN) EE2035(TQ),
EE3165,EE3165,Thiết kế vi mạch,3,EE1007(KN) EE2035(KN),
EE3031,EE3031,Lập trình hệ thống nhúng,3,EE3003(KN),
EE3035,EE3035,Xử lý ảnh,3,EE2015(KN),
EE3037,EE3037,Điện tử y sinh,3,EE1007(KN) EE2035(KN),
EE3041,EE3041,Xử lý tín hiệu số với FPGA,3,EE1009(KN) EE2015(KN),
EE3043,EE3043,Cấu trúc máy tính,3,EE2039(KN),
EE3085,EE3085,Mạng viễn thông,3,EE3015(KN),
EE3107,EE3107,Thông tin di động,3,EE3015(SH),
EE3111,EE3111,Mạng máy tính,3,EE3019(KN),
EE3117,EE3117,Thiết kế vi mạch số,3,EE1007(KN) EE2035(KN),
EE3121,EE3121,Thiết kế vi mạch tương tự và hỗn hợp,3,EE1007(KN) EE2035(KN),
EE3127,EE3127,Anten - truyền sóng vô tuyến,3,EE2003(KN),
EE3129,EE3129,Điện tử ứng dụng,3,EE2035(KN) EE2039(KN),
EE3167,EE3167,Thiết kế và phát triển ứng dụng IoT,3,EE3003(KN) EE3019(KN),
EE3169,EE3169,Máy học cơ bản và ứng dụng,3,EE2015(KN),
EE3177,EE3177,Chuyên đề điện tử - viễn thông,3,EE3003(KN) EE3015(KN),
EE4101,EE4101,Thực tập ngoài trường (Kỹ thuật điện & KT Điện tử- Viễn thông),2,,
EE4113,EE4113,Đồ án 2 (Kỹ thuật điện & KT Điện tử- Viễn thông),2,EE4101(SH),
EE4201,EE4201,Đồ án tốt nghiệp (Kỹ thuật điện & KT Điện tử- Viễn thông),4,EE4101(TQ) EE4113(TQ),
