STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
5,CO3127,Đồ án tổng hợp - hướng kỹ thuật dữ liệu,1,,X
,,Programming Intergration Project - Data Engineering,,,
,,B2.3. Các môn tự chọn nhóm B (Elective Courses - Group B ) [TC],1,,
1,CO3107,Thực tập Đồ án môn học Đa ngành - Hướng Trí tuệ Nhân tạo,1,,X
,,Multidisciplinary Project,,,
2,CO3109,Thực tập Đồ án môn học Đa ngành - Hướng công Nghệ phần mềm,1,,X
,,Multidisciplinary Project,,,
3,CO3111,Thực tập Đồ án môn học Đa ngành - hướng Hệ thống Thông tin,1,,X
,,Multidisciplinary Project,,,
,,B2.4. Các môn tự chọn nhóm C (Elective Courses - Group C) [TC],15,,
1,CO3011,Quản lý Dự án Phần mềm,3,,
,,Software Project Management,,,
2,CO3013,Xây dựng Chương trình Dịch,3,,
,,Compiler Construction,,,
3,CO3015,Kiểm tra Phần mềm,3,CO3001(KN) CO1027(TQ),
,,Software Testing,,,
4,CO3017,Kiến trúc Phần mềm,3,,
,,Software Architecture,,,
5,CO3065,Công nghệ Phần mềm Nâng cao,3,,
,,Advanced Software Engineering,,,
6,CO3089,Những Chủ đề Nâng cao trong Khoa học Máy tính,3,,
,,Selected Topics in High Performance Computing,,,
7,CO3115,Phân tích và Thiết kế Hệ thống,3,,
,,Systems Analysis and Design,,,
8,CO3041,Hệ thống Thông minh,3,CO3001(TQ),
,,Intelligent Systems,,,
9,CO3131,Công nghệ Phần mềm thế hệ mới,3,,
,,Next-gen Software Engineering,,,
,,B2.5. Các môn tự chọn nhóm D (Elective Courses - Group D) [TC],3,,
1,IM1013,Kinh tế học Đại cương,3,,
,,Economics,,,
2,IM1023,Quản lý Sản xuất cho Kỹ sư,3,,
,,Production and Operations Management for Engineers,,,
3,IM1025,Quản lý Dự án cho Kỹ sư,3,,
,,Project Management for Engineers,,,
4,IM1027,Kinh tế Kỹ thuật,3,,
,,Engineering Economics,,,
5,IM3001,Quản trị Kinh doanh cho Kỹ sư,3,,
,,Business Administration for Engineers,,,
,,B3. Chuyên ngành: Khoa học Máy tính (Speciality: Computer Science) [BB],33,,
,,B3.1. Các môn bắt buộc (Compulsory subjects) [BB],13,,
1,CO3001,Công nghệ Phần mềm,3,CO1027(KN),X
,,Software Engineering,,,
2,CO3005,Nguyên lý Ngôn ngữ Lập trình,4,CO1027(TQ),X
,,Principles of Programming Languages,,,
3,CO3093,Mạng máy tính,3,,X
,,Computer Networks,,,
,,B3.2. Các môn tự chọn nhóm A (Elective Courses - Group A) [TC],1,,
1,CO3101,Đồ án Tổng hợp - Hướng Trí tuệ Nhân tạo,1,,X
,,Programming Intergration Project,,,
2,CO3103,Đồ án Tổng hợp - hướng Công nghệ Phần mềm,1,,X
,,Programming Intergration Project,,,
3,CO3105,Đồ án Tổng hợp - Hướng Hệ thống Thông tin,1,,X
,,Programming Intergration Project,,,
4,CO3119,Đồ án Mạng máy tính,1,,X
,,Computer Networks Project,,,
5,CO3127,Đồ án tổng hợp - hướng kỹ thuật dữ liệu,1,,X
,,Programming Intergration Project - Data Engineering,,,
,,B3.3. Các môn tự chọn nhóm B (Elective Courses - Group B ) [TC],1,,
1,CO3107,Thực tập Đồ án môn học Đa ngành - Hướng Trí tuệ Nhân tạo,1,,X
,,Multidisciplinary Project,,,
2,CO3109,Thực tập Đồ án môn học Đa ngành - Hướng công Nghệ phần mềm,1,,X
,,Multidisciplinary Project,,,
3,CO3111,Thực tập Đồ án môn học Đa ngành - hướng Hệ thống Thông tin,1,,X
,,Multidisciplinary Project,,,
,,B3.4. Các môn tự chọn nhóm C (Elective Courses - Group C) [TC],15,,
1,CO3021,Hệ Quản trị Cơ sở Dữ Liệu,3,CO2013(KN),
,,Database Management Systems,,,
2,CO3027,Thương mại Điện tử,3,,
,,Electronic Commerce,,,
3,CO3029,Khai phá Dữ liệu,3,,
,,Data Mining,,,
4,CO3033,Bảo mật Hệ thống Thông tin,3,CO2013(KN),
,,Information System Security,,,
5,CO3115,Phân tích và Thiết kế Hệ thống,3,,
,,Systems Analysis and Design,,,
6,CO4031,Kho dữ Liệu và Hệ hỗ trợ Quyết định,3,CO2013(KN),
,,Data Warehouses and Decision Support Systems,,,
7,CO4033,Phân tích Dữ liệu lớn và Trí tuệ Kinh doanh,3,,
,,Big Data Analytics and Business Intelligence,,,
8,CO4035,Hệ hoạch Định tài Nguyên tổ chức,3,CO2013(KN),
,,Enterprise Resource Planning Systems,,,
9,CO4037,Hệ thống thông tin quản lý,3,,
,,Management Information Systems,,,
10,CO3039,Bảo mật sinh trắc,3,,
,,Biometric Security,,,
11,CO3011,Quản lý Dự án Phần mềm,3,,
,,Software Project Management,,,
12,CO3015,Kiểm tra Phần mềm,3,CO3001(KN) CO1027(TQ),
,,Software Testing,,,
13,CO3017,Kiến trúc Phần mềm,3,,
,,Software Architecture,,,
14,CO3065,Công nghệ Phần mềm Nâng cao,3,,
,,Advanced Software Engineering,,,
15,CO3041,Hệ thống Thông minh,3,CO3001(TQ),
,,Intelligent Systems,,,
16,CO3089,Những Chủ đề Nâng cao trong Khoa học Máy tính,3,,
,,Selected Topics in High Performance Computing,,,
17,CO3049,Lập trình Web,3,,
,,Web Programming,,,
18,CO3051,Hệ thống thiết bị di động,3,,
,,Mobile Systems,,,
19,CO3069,Mật mã và An ninh mạng,3,,
,,Cryptography and Network Security,,,
20,CO3061,Nhập môn Trí tuệ Nhân tạo,3,,
,,Introduction to Artificial Intelligence,,,
21,CO3117,Học máy,3,,
,,Machine Learning,,,
22,CO3129,Bảo mật Phần mềm,3,,
,,Software Security,,,
23,CO3137,Dữ liệu lớn,3,CO2017(KN),
,,Big Data,,,
24,CO3139,Chuyển đổi số,3,,
,,Digital transformation,,,
25,CO3131,Công nghệ Phần mềm thế hệ mới,3,,
,,Next-gen Software Engineering,,,
26,CO3151,Quản trị mạng,3,,
,,Network management,,,
27,CO3153,Đánh giá an toàn mạng máy tính,3,,
,,Computer Network Security Assessment,,,
28,CO3133,Học sâu và Ứng dụng,3,CO3061(KN),
,,Deep Learning and Its Applications,,,
29,CO3135,Lập trình cho Trí tuệ nhân tạo và Khoa học dữ liệu,3,CO2003(TQ) CO1027(TQ),
,,Programming for Artificial Intelligence and Data Science (P4AI-DS),,,
30,CO3013,Xây dựng Chương trình Dịch,3,,
,,Compiler Construction,,,
31,CO3023,Cơ sở Dữ liệu Phân tán và Hướng đối tượng,3,CO2003(HT),
,,Distributed and Object-Oriented Databases,,,
32,CO3031,Phân tích và Thiết kế Giải Thuật,3,,
,,AlgoriThms-Design and Analysis,,,
33,CO3035,Hệ thời gian thực,3,,
,,Real-Time Systems,,,
34,CO3047,Mạng máy tính nâng cao,3,,
,,Advanced Computer Networks,,,
35,CO3071,Hệ phân bố,3,,
,,Distributed Systems,,,
36,CO3083,Mật mã học và Mã hóa Thông tin,3,,
,,Advance Cryptography and Coding Theory,,,
37,CO4025,Mạng xã hội và Thông tin,3,,
,,Information and Social Networks,,,
38,CO3085,Xử lý Ngôn ngữ Tự nhiên,3,,
,,Natural Language Processing,,,
39,CO3057,Xử lý Ảnh số và Thị giác Máy tính,3,,
,,Digital Image Processing and Computer Vision,,,
40,CO3045,Lập trình Game,3,,
,,Game Programming,,,
41,CO3059,Đồ họa Máy tính,3,,
,,Computer Graphics,,,
42,CO3067,Tính toán Song song,3,,
,,Parallel Computing,,,
43,CO3037,Phát triển Ứng dụng Internet of Things,3,,
,,Internet of Things Application Development,,,
44,CO3043,Phát triển Ứng dụng trên Thiết bị Di động,3,,
,,Mobile Application Development,,,
,,B3.5. Các môn tự chọn nhóm D (Elective Courses - Group D) [TC],3,,
1,IM1013,Kinh tế học Đại cương,3,,
,,Economics,,,
2,IM1023,Quản lý Sản xuất cho Kỹ sư,3,,
,,Production and Operations Management for Engineers,,,
3,IM1025,Quản lý Dự án cho Kỹ sư,3,,
,,Project Management for Engineers,,,
4,IM1027,Kinh tế Kỹ thuật,3,,
,,Engineering Economics,,,
5,IM3001,Quản trị Kinh doanh cho Kỹ sư,3,,
,,Business Administration for Engineers,,,
,,B4. Chuyên ngành: Mật mã và An ninh mạng (Speciality: Cybersecurity) [BB],33,,
,,B4.1. Các môn bắt buộc (Compulsory subjects) [BB],13,,
1,CO3001,Công nghệ Phần mềm,3,CO1027(KN),X
,,Software Engineering,,,
2,CO3005,Nguyên lý Ngôn ngữ Lập trình,4,CO1027(TQ),X
,,Principles of Programming Languages,,,
3,CO3093,Mạng máy tính,3,,X
,,Computer Networks,,,
,,B4.2. Các môn tự chọn nhóm A (Elective Courses - Group A) [TC],1,,
1,CO3101,Đồ án Tổng hợp - Hướng Trí tuệ Nhân tạo,1,,X
,,Programming Intergration Project,,,
2,CO3103,Đồ án Tổng hợp - hướng Công nghệ Phần mềm,1,,X
,,Programming Intergration Project,,,
3,CO3105,Đồ án Tổng hợp - Hướng Hệ thống Thông tin,1,,X
,,Programming Intergration Project,,,
4,CO3119,Đồ án Mạng máy tính,1,,X
,,Computer Networks Project,,,
5,CO3127,Đồ án tổng hợp - hướng kỹ thuật dữ liệu,1,,X
,,Programming Intergration Project - Data Engineering,,,
,,B4.3. Các môn tự chọn nhóm B (Elective Courses - Group B ) [TC],1,,
1,CO3107,Thực tập Đồ án môn học Đa ngành - Hướng Trí tuệ Nhân tạo,1,,X
,,Multidisciplinary Project,,,
2,CO3109,Thực tập Đồ án môn học Đa ngành - Hướng công Nghệ phần mềm,1,,X
,,Multidisciplinary Project,,,
3,CO3111,Thực tập Đồ án môn học Đa ngành - hướng Hệ thống Thông tin,1,,X
,,Multidisciplinary Project,,,
,,B4.4. Các môn tự chọn nhóm C (Elective Courses - Group C) [TC],15,,
1,CO3047,Mạng máy tính nâng cao,3,,
,,Advanced Computer Networks,,,
2,CO3049,Lập trình Web,3,,
,,Web Programming,,,
3,CO3051,Hệ thống thiết bị di động,3,,
,,Mobile Systems,,,
4,CO3069,Mật mã và An ninh mạng,3,,
,,Cryptography and Network Security,,,
5,CO3083,Mật mã học và Mã hóa Thông tin,3,,
,,Advance Cryptography and Coding Theory,,,
6,CO3089,Những Chủ đề Nâng cao trong Khoa học Máy tính,3,,
,,Selected Topics in High Performance Computing,,,
7,CO3151,Quản trị mạng,3,,
,,Network management,,,
8,CO3153,Đánh giá an toàn mạng máy tính,3,,
,,Computer Network Security Assessment,,,
,,B4.5. Các môn tự chọn nhóm D (Elective Courses - Group D) [TC],3,,
1,IM1013,Kinh tế học Đại cương,3,,
,,Economics,,,
2,IM1023,Quản lý Sản xuất cho Kỹ sư,3,,
,,Production and Operations Management for Engineers,,,
3,IM1025,Quản lý Dự án cho Kỹ sư,3,,
,,Project Management for Engineers,,,
4,IM1027,Kinh tế Kỹ thuật,3,,
,,Engineering Economics,,,
5,IM3001,Quản trị Kinh doanh cho Kỹ sư,3,,
,,Business Administration for Engineers,,,
,,B5. Chuyên ngành: Trí tuệ nhân tạo ứng dụng (Speciality: Applied Artificial Intelligence) [BB],33,,
,,B5.1. Các môn bắt buộc (Compulsory subjects) [BB],13,,
1,CO3001,Công nghệ Phần mềm,3,CO1027(KN),X
,,Software Engineering,,,
2,CO3005,Nguyên lý Ngôn ngữ Lập trình,4,CO1027(TQ),X
,,Principles of Programming Languages,,,
3,CO3093,Mạng máy tính,3,,X
,,Computer Networks,,,
,,B5.2. Các môn tự chọn nhóm A (Elective Courses - Group A ) [TC],1,,
1,CO3101,Đồ án Tổng hợp - Hướng Trí tuệ Nhân tạo,1,,X
,,Programming Intergration Project,,,
2,CO3103,Đồ án Tổng hợp - hướng Công nghệ Phần mềm,1,,X
,,Programming Intergration Project,,,
3,CO3105,Đồ án Tổng hợp - Hướng Hệ thống Thông tin,1,,X
,,Programming Intergration Project,,,
4,CO3119,Đồ án Mạng máy tính,1,,X
,,Computer Networks Project,,,
5,CO3127,Đồ án tổng hợp - hướng kỹ thuật dữ liệu,1,,X
,,Programming Intergration Project - Data Engineering,,,
,,B5.3. Các môn tự chọn nhóm B (Elective Courses - Group B ) [TC],1,,
1,CO3107,Thực tập Đồ án môn học Đa ngành - Hướng Trí tuệ Nhân tạo,1,,X
,,Multidisciplinary Project,,,
2,CO3109,Thực tập Đồ án môn học Đa ngành - Hướng công Nghệ phần mềm,1,,X
,,Multidisciplinary Project,,,
3,CO3111,Thực tập Đồ án môn học Đa ngành - hướng Hệ thống Thông tin,1,,X
,,Multidisciplinary Project,,,
,,B5.4. Các môn tự chọn nhóm C (Elective Courses - Group C) [TC],15,,
1,CO3029,Khai phá Dữ liệu,3,,
,,Data Mining,,,
2,CO3035,Hệ thời gian thực,3,,
,,Real-Time Systems,,,
3,CO3037,Phát triển Ứng dụng Internet of Things,3,,
,,Internet of Things Application Development,,,
4,CO3041,Hệ thống Thông minh,3,CO3001(TQ),
,,Intelligent Systems,,,
5,CO3043,Phát triển Ứng dụng trên Thiết bị Di động,3,,
,,Mobile Application Development,,,
6,CO3045,Lập trình Game,3,,
,,Game Programming,,,
7,CO3049,Lập trình Web,3,,
,,Web Programming,,,
8,CO3051,Hệ thống thiết bị di động,3,,
,,Mobile Systems,,,
9,CO3061,Nhập môn Trí tuệ Nhân tạo,3,,
,,Introduction to Artificial Intelligence,,,
10,CO3085,Xử lý Ngôn ngữ Tự nhiên,3,,
,,Natural Language Processing,,,
11,CO3089,Những Chủ đề Nâng cao trong Khoa học Máy tính,3,,
,,Selected Topics in High Performance Computing,,,
12,CO3117,Học máy,3,,
,,Machine Learning,,,
13,CO4025,Mạng xã hội và Thông tin,3,,
,,Information and Social Networks,,,
14,CO3133,Học sâu và Ứng dụng,3,CO3061(KN),
,,Deep Learning and Its Applications,,,
15,CO3135,Lập trình cho Trí tuệ nhân tạo và Khoa học dữ liệu,3,CO2003(TQ) CO1027(TQ),
,,Programming for Artificial Intelligence and Data Science (P4AI-DS),,,
16,CO3137,Dữ liệu lớn,3,CO2017(KN),
,,Big Data,,,
,,B5.5. Các môn tự chọn nhóm D (Elective Courses - Group D) [TC],3,,
1,IM1013,Kinh tế học Đại cương,3,,
,,Economics,,,
2,IM1023,Quản lý Sản xuất cho Kỹ sư,3,,
,,Production and Operations Management for Engineers,,,
3,IM1025,Quản lý Dự án cho Kỹ sư,3,,
,,Project Management for Engineers,,,
4,IM1027,Kinh tế Kỹ thuật,3,,
,,Engineering Economics,,,
5,IM3001,Quản trị Kinh doanh cho Kỹ sư,3,,
,,Business Administration for Engineers,,,
,,B6. Chuyên ngành: Xử lý ảnh và Thị giác máy tính (Speciality: Image Processing and Computer Vision) [BB],33,,
,,B6.1. Các môn bắt buộc (Compulsory subjects) [BB],13,,
1,CO3001,Công nghệ Phần mềm,3,CO1027(KN),X
,,Software Engineering,,,
2,CO3005,Nguyên lý Ngôn ngữ Lập trình,4,CO1027(TQ),X
,,Principles of Programming Languages,,,
3,CO3093,Mạng máy tính,3,,X
,,Computer Networks,,,
,,B6.2. Các môn tự chọn nhóm A (Elective Courses - Group A) [TC],1,,
1,CO3101,Đồ án Tổng hợp - Hướng Trí tuệ Nhân tạo,1,,X
,,Programming Intergration Project,,,
2,CO3103,Đồ án Tổng hợp - hướng Công nghệ Phần mềm,1,,X
,,Programming Intergration Project,,,
3,CO3105,Đồ án Tổng hợp - Hướng Hệ thống Thông tin,1,,X
,,Programming Intergration Project,,,
4,CO3119,Đồ án Mạng máy tính,1,,X
,,Computer Networks Project,,,
5,CO3127,Đồ án tổng hợp - hướng kỹ thuật dữ liệu,1,,X
,,Programming Intergration Project - Data Engineering,,,
,,B6.3. Các môn tự chọn nhóm B (Elective Courses - Group B ) [TC],1,,
1,CO3107,Thực tập Đồ án môn học Đa ngành - Hướng Trí tuệ Nhân tạo,1,,X
,,Multidisciplinary Project,,,
2,CO3109,Thực tập Đồ án môn học Đa ngành - Hướng công Nghệ phần mềm,1,,X
,,Multidisciplinary Project,,,
3,CO3111,Thực tập Đồ án môn học Đa ngành - hướng Hệ thống Thông tin,1,,X
,,Multidisciplinary Project,,,
,,B6.4. Các môn tự chọn nhóm C (Elective Courses - Group C) [TC],15,,
1,CO3043,Phát triển Ứng dụng trên Thiết bị Di động,3,,
,,Mobile Application Development,,,
2,CO3045,Lập trình Game,3,,
,,Game Programming,,,
3,CO3049,Lập trình Web,3,,
,,Web Programming,,,
4,CO3051,Hệ thống thiết bị di động,3,,
,,Mobile Systems,,,
5,CO3057,Xử lý Ảnh số và Thị giác Máy tính,3,,
,,Digital Image Processing and Computer Vision,,,
6,CO3059,Đồ họa Máy tính,3,,
,,Computer Graphics,,,
7,CO3089,Những Chủ đề Nâng cao trong Khoa học Máy tính,3,,
,,Selected Topics in High Performance Computing,,,
8,CO3117,Học máy,3,,
,,Machine Learning,,,
,,B6.5. Các môn tự chọn nhóm D (Elective Courses - Group D) [TC],3,,
1,IM1013,Kinh tế học Đại cương,3,,
,,Economics,,,
2,IM1023,Quản lý Sản xuất cho Kỹ sư,3,,
,,Production and Operations Management for Engineers,,,
3,IM1025,Quản lý Dự án cho Kỹ sư,3,,
,,Project Management for Engineers,,,
4,IM1027,Kinh tế Kỹ thuật,3,,
,,Engineering Economics,,,
5,IM3001,Quản trị Kinh doanh cho Kỹ sư,3,,
,,Business Administration for Engineers,,,
,,C. Tự chọn tự do (Free elective courses) [BB],9,,
,,D. Học phần tốt nghiệp (Graduation module courses) [BB],8,,
1,CO3335,Thực tập Ngoài trường,2,,
,,Internship,,,
2,CO4029,Đồ án Chuyên ngành,2,CO3335(SHT),X
,,Specialized Project,,,
3,CO4337,Đồ án Tốt nghiệp (Khoa học Máy tính),4,CO3335(TQ) CO4029(TQ),X
,,Capstone Project,,,
,,E. Điều kiện tốt nghiệp (Graduation Condition) [BB],0,,
1,SA4001,Hoạt động sinh viên,0,,
,,Student Activities,,,
2,ENG_GC,Điều kiện tiếng Anh tốt nghiệp,0,,
,,English Requirement for Graduation,,,
